,player_id,platform,scorePerMinute_value,scorePerMinute_percentile,kdRatio_value,kdRatio_percentile,kills_value,kills_percentile,deaths_value,deaths_percentile,damage_value,damage_percentile,assists_value,assists_percentile,killsAggregated_value,killsAggregated_percentile,assistsAsKills_value,assistsAsKills_percentile,shotsTaken_value,shotsTaken_percentile,shotsHit_value,shotsHit_percentile,shotsAccuracy_value,shotsAccuracy_percentile,killStreak_value,killStreak_percentile,dogtagsTaken_value,dogtagsTaken_percentile,avengerKills_value,avengerKills_percentile,saviorKills_value,saviorKills_percentile,headshots_value,headshots_percentile,suppressionAssists_value,suppressionAssists_percentile,longestHeadshot_value,longestHeadshot_percentile,killsPerMinute_value,killsPerMinute_percentile,damagePerMinute_value,damagePerMinute_percentile,heals_value,heals_percentile,revives_value,revives_percentile,revivesRecieved_value,revivesRecieved_percentile,resupplies_value,resupplies_percentile,repairs_value,repairs_percentile,aceSquad_value,aceSquad_percentile,squadSpawns_value,squadSpawns_percentile,squadWipes_value,squadWipes_percentile,ordersCompleted_value,ordersCompleted_percentile,wlPercentage_value,wlPercentage_percentile,wins_value,wins_percentile,losses_value,losses_percentile,draws_value,draws_percentile,rounds_value,rounds_percentile,roundsPlayed_value,roundsPlayed_percentile,rank_value,rank_percentile,rankScore_value,rankScore_percentile,timePlayed_value,timePlayed_percentile,scoreRound_value,scoreRound_percentile,scoreGeneral_value,scoreGeneral_percentile,scoreCombat_value,scoreCombat_percentile,scoreDefensive_value,scoreDefensive_percentile,scoreObjective_value,scoreObjective_percentile,scoreBonus_value,scoreBonus_percentile,scoreSquad_value,scoreSquad_percentile,scoreAward_value,scoreAward_percentile,scoreAssault_value,scoreAssault_percentile,scoreMedic_value,scoreMedic_percentile,scoreSupport_value,scoreSupport_percentile,scoreRecon_value,scoreRecon_percentile,scoreAir_value,scoreAir_percentile,scoreLand_value,scoreLand_percentile,scoreTanks_value,scoreTanks_percentile,scoreTransports_value,scoreTransports_percentile,rankProgression_value,rankProgression_percentile,Assault_kills_value,Assault_kills_percentile,Assault_deaths_value,Assault_deaths_percentile,Assault_killsPerMinute_value,Assault_killsPerMinute_percentile,Assault_kdRatio_value,Assault_kdRatio_percentile,Assault_timePlayed_value,Assault_timePlayed_percentile,Assault_shotsFired_value,Assault_shotsFired_percentile,Assault_shotsHit_value,Assault_shotsHit_percentile,Assault_shotsAccuracy_value,Assault_shotsAccuracy_percentile,Assault_score_value,Assault_score_percentile,Assault_scorePerMinute_value,Assault_scorePerMinute_percentile,Medic_kills_value,Medic_kills_percentile,Medic_deaths_value,Medic_deaths_percentile,Medic_killsPerMinute_value,Medic_killsPerMinute_percentile,Medic_kdRatio_value,Medic_kdRatio_percentile,Medic_timePlayed_value,Medic_timePlayed_percentile,Medic_shotsFired_value,Medic_shotsFired_percentile,Medic_shotsHit_value,Medic_shotsHit_percentile,Medic_shotsAccuracy_value,Medic_shotsAccuracy_percentile,Medic_score_value,Medic_score_percentile,Medic_scorePerMinute_value,Medic_scorePerMinute_percentile,Recon_kills_value,Recon_kills_percentile,Recon_deaths_value,Recon_deaths_percentile,Recon_killsPerMinute_value,Recon_killsPerMinute_percentile,Recon_kdRatio_value,Recon_kdRatio_percentile,Recon_timePlayed_value,Recon_timePlayed_percentile,Recon_shotsFired_value,Recon_shotsFired_percentile,Recon_shotsHit_value,Recon_shotsHit_percentile,Recon_shotsAccuracy_value,Recon_shotsAccuracy_percentile,Recon_score_value,Recon_score_percentile,Recon_scorePerMinute_value,Recon_scorePerMinute_percentile,Support_kills_value,Support_kills_percentile,Support_deaths_value,Support_deaths_percentile,Support_killsPerMinute_value,Support_killsPerMinute_percentile,Support_kdRatio_value,Support_kdRatio_percentile,Support_timePlayed_value,Support_timePlayed_percentile,Support_shotsFired_value,Support_shotsFired_percentile,Support_shotsHit_value,Support_shotsHit_percentile,Support_shotsAccuracy_value,Support_shotsAccuracy_percentile,Support_score_value,Support_score_percentile,Support_scorePerMinute_value,Support_scorePerMinute_percentile,Tanker_kills_value,Tanker_kills_percentile,Tanker_deaths_value,Tanker_deaths_percentile,Tanker_killsPerMinute_value,Tanker_killsPerMinute_percentile,Tanker_kdRatio_value,Tanker_kdRatio_percentile,Tanker_timePlayed_value,Tanker_timePlayed_percentile,Tanker_shotsFired_value,Tanker_shotsFired_percentile,Tanker_shotsHit_value,Tanker_shotsHit_percentile,Tanker_shotsAccuracy_value,Tanker_shotsAccuracy_percentile,Tanker_score_value,Tanker_score_percentile,Tanker_scorePerMinute_value,Tanker_scorePerMinute_percentile,Pilot_kills_value,Pilot_kills_percentile,Pilot_deaths_value,Pilot_deaths_percentile,Pilot_killsPerMinute_value,Pilot_killsPerMinute_percentile,Pilot_kdRatio_value,Pilot_kdRatio_percentile,Pilot_timePlayed_value,Pilot_timePlayed_percentile,Pilot_shotsFired_value,Pilot_shotsFired_percentile,Pilot_shotsHit_value,Pilot_shotsHit_percentile,Pilot_shotsAccuracy_value,Pilot_shotsAccuracy_percentile,Pilot_score_value,Pilot_score_percentile,Pilot_scorePerMinute_value,Pilot_scorePerMinute_percentile
16,xbl/tamameow,xbl,464.9228384900959,89.0,2.2163809145016264,89.0,156031,99.5,70399,,18469831,99.5,39061,,163128,,7097,,5947017,,763299,,12.83498937366414,,49,,4245,,18620,,24772,,23035,,11717,,312.0,,0.7902584543387206,63.0,93.545129480407,,1361927,,91282,,36263,,101871,,4047,,10100,,50559,,3497,,48467,,67.4,,7726,99.9,3721,,8,,11455,,11069,,500,,0,,11846605,,91795760,,74613750,,24706928,,31248510,,36633576,,14830022,,16528470,,14247800,,390000,,390000,,390000,,390000,,41619,,2229204,,1869938,,352124,,100.0,,15386,,8851,,0.7008928571428571,,1.7383346514518134,82.0,1317160,,536421,,82796,,15.434891624302555,,7984743,97.5,363.73647048104954,67.0,96805,,39762,,0.8543527376707735,,2.4346109350636285,94.0,6798520,,4110346,,502742,,12.231135772998186,,58342860,99.9,514.9050375966392,88.0,34278,,17307,,0.7096012917649981,,1.9805858901022708,87.0,2898365,,796687,,126782,,15.913652413055566,,21029738,99.9,435.34422224982404,92.0,6206,,3475,,0.7006096184240235,,1.7858992805755396,82.0,531485,,275707,,37977,,13.774405437656641,,3342947,96.1,377.39297809889365,69.0,4224,,0,,0.9206625980819529,,0.0,,275280,,0,,0,,0.0,,2229204,95.9,485.8770706190061,35.0,75,,0,,0.17482517482517482,,0.0,,25795,,0,,0,,0.0,,41619,80.0,97.01398601398601,54.0
17,xbl/ds12,xbl,628.0448079454212,98.7,6.466286176069499,99.2,256052,99.9,39598,,28108391,99.8,32296,,262566,,6514,,10746801,,888816,,8.270516965932467,,102,,877,,10779,,15233,,9804,,12429,,591.0,,1.471673170984039,95.4,161.55454717881221,,70374,,5098,,7696,,27429,,3398,,6721,,30053,,5729,,32991,,86.2,,7725,99.9,1234,,3,,8962,,8826,,500,,0,,10439235,,109271632,,74613750,,59367384,,22502752,,27722692,,21306988,,8136243,,5823200,,390000,,390000,,390000,,390000,,43429576,,42769156,,41949456,,800056,,100.0,,9037,,5343,,1.0794314381270902,,1.6913718884521804,81.0,502330,,196462,,41617,,21.183231362808076,,4392756,95.0,524.6961299569995,95.2,5134,,2341,,1.2250059651634455,,2.1930798803929945,91.0,251460,,168749,,30712,,18.199811554438842,,2417356,92.0,576.7969458363159,94.0,11414,,6210,,0.9992121159065044,,1.8380032206119163,84.0,685425,,192742,,38395,,19.920411742121594,,7126616,99.0,623.8830429834544,98.7,24103,,10699,,1.2690464908124046,,2.2528273670436487,91.0,1139580,,722128,,121389,,16.809900737819333,,11183145,99.4,588.8035065550466,97.1,102073,,0,,1.6710267827909109,,0.0,,3665075,,0,,0,,0.0,,42769156,99.9,700.1695370309737,58.0,106728,,0,,1.5263865450072938,,0.0,,4195365,,0,,0,,0.0,,43429576,99.9,621.1146134263894,97.2
18,xbl/t grillo t,xbl,326.96570241373837,54.0,2.8236789242815563,94.0,206634,99.8,73179,,23703412,99.7,43502,,215730,,9096,,6821801,,1022350,,14.98651162647518,,45,,7913,,23152,,30951,,33893,,13244,,512.0,,1.4262522518791543,94.0,163.60833523146903,,353454,,59334,,43427,,73489,,932,,10770,,54302,,5016,,3420,,69.3,,7723,99.9,3384,,34,,11193,,10793,,461,,0,,8692775,,47370464,,64047860,,30480494,,14587041,,2422604,,7672029,,9981658,,9066400,,390000,,390000,,390000,,390000,,17336,,355162,,300962,,52833,,99.72923503330257,,33601,,13037,,1.304386645962733,,2.5773567538544144,95.3,1545600,,1063209,,176845,,16.633136100239934,,6956548,97.1,270.0523291925466,36.0,135676,,43374,,1.607859402960312,,3.128049061649836,97.6,5063015,,4181057,,644199,,15.407563207102893,,30902026,99.8,366.21151179739996,52.0,5686,,3468,,0.7643500470493346,,1.6395617070357555,79.0,446395,,126752,,18472,,14.57334006563999,,1892950,93.0,254.46296545234574,48.0,30837,,12423,,1.194815761943508,,2.4822506640907993,93.0,1548560,,1315170,,177215,,13.474683881171256,,7359959,98.8,285.1702506877446,39.0,831,,0,,0.7386666666666667,,0.0,,67555,,0,,0,,0.0,,355162,80.0,315.69955555555555,7.0,24,,0,,0.06666666666666667,,0.0,,21650,,0,,0,,0.0,,17336,74.0,48.15555555555556,27.0
19,xbl/ivitorrepz,xbl,459.25353645266597,88.0,2.210693030104307,89.0,357332,99.9,161638,,40070304,99.9,50995,,366953,,9620,,7496790,,1342023,,17.901301757152062,,79,,27976,,29247,,42008,,82293,,16042,,490.0,,1.6201124410591223,96.9,181.6752992383025,,347183,,46746,,39801,,37793,,907,,11820,,74880,,5938,,32621,,54.8,,7721,99.9,6344,,29,,14102,,13499,,500,,0,,13233640,,101292960,,74613750,,56552152,,22389844,,23315890,,15269794,,14073192,,9515000,,390000,,390000,,390000,,390000,,5010916,,1201338,,1013746,,182453,,100.0,,85550,,41707,,1.6998827667057443,,2.051214424437145,89.0,3019650,,1682556,,386305,,22.959414129455425,,22658172,99.6,450.2190076897093,87.0,162373,,71921,,2.0578290349154047,,2.257657707762684,92.0,4734330,,3616694,,677405,,18.72995061235482,,45021560,99.9,570.5793042266016,94.0,73652,,35234,,1.1671896294887643,,2.090367258897656,89.0,3786130,,437708,,135729,,31.009028850283748,,23882206,99.9,378.4698741719755,84.0,15392,,8148,,1.5288041319030592,,1.889052528227786,84.0,604095,,471777,,78833,,16.709801452805035,,4277833,97.2,424.8940206595153,81.0,3133,,0,,1.2427608092026974,,0.0,,151310,,0,,0,,0.0,,1201338,92.0,476.5323284410948,34.0,17247,,0,,1.1031020147105852,,0.0,,938125,,0,,0,,0.0,,5010916,99.2,320.49350815478095,90.0
20,xbl/coca spid,xbl,454.4523635978107,87.0,2.47762909200877,92.0,327716,99.9,132270,,36636734,99.9,57135,,341019,,13303,,6676056,,1507908,,22.586808738572593,,44,,12075,,32250,,45010,,73330,,14632,,473.0,,2.1715414076891473,98.8,242.7656413586546,,357531,,47371,,40571,,25015,,174,,10674,,61939,,6415,,7807,,63.3,,7721,99.9,4469,,17,,12212,,11946,,500,,0,,9054875,,68583224,,74613750,,47842412,,14101719,,6790810,,10953502,,10379592,,5984200,,390000,,390000,,390000,,390000,,2413,,88226,,67926,,19840,,100.0,,64888,,28355,,1.9433363282419887,,2.288414741668136,92.0,2003455,,1021286,,267121,,26.155357069420322,,16110018,99.2,482.4803234501348,91.0,248455,,95461,,2.301340298811608,,2.6026859136191742,95.5,6477675,,5469656,,1194789,,21.84395142948661,,49103068,99.9,454.8222784153537,77.0,9101,,5141,,1.3525040867885272,,1.770278156000778,82.0,403785,,54330,,18512,,34.07325602797718,,2250922,94.0,334.5106256501709,74.0,5100,,2365,,1.9245283018867925,,2.156448202959831,90.0,159015,,114775,,26822,,23.369200609888914,,1152102,88.0,434.7554716981132,83.0,206,,0,,1.5488721804511278,,0.0,,8030,,0,,0,,0.0,,88226,59.0,663.3533834586466,55.0,2,,0,,0.041666666666666664,,0.0,,2915,,0,,0,,0.0,,2413,53.0,50.270833333333336,29.0
21,xbl/xrevolverwolf x,xbl,698.6692061182235,99.2,3.859960665253671,97.8,404300,99.9,104742,,44950006,99.9,59827,,417966,,13666,,8769599,,2064881,,23.54589987523945,,53,,1106,,33748,,47697,,64872,,17782,,227.0,,2.1629921301968253,98.8,240.48110123744763,,364100,,26143,,29796,,31352,,614,,7588,,80898,,8323,,55580,,69.7,,7719,99.9,3338,,18,,11075,,10661,,500,,0,,11215070,,130593152,,74613750,,59207928,,22713284,,49920664,,20939162,,14996241,,7269400,,390000,,390000,,390000,,390000,,670,,1347221,,1023197,,317447,,100.0,,208696,,56258,,2.07506984976087,,3.709623520210459,98.7,6034420,,4275044,,1071306,,25.059531551020292,,69342432,99.9,689.4736360653455,99.3,174485,,42195,,2.3381261222630183,,4.135205593079749,99.0,4477600,,4161039,,906679,,21.789726075626785,,55095700,99.9,738.2909441749524,99.0,11011,,3019,,1.7668485237483953,,3.6472341835044717,98.1,373975,,95080,,31770,,33.41396718552797,,3683975,97.1,591.1384788189987,98.4,8371,,2408,,1.9354913294797689,,3.476328903654485,97.8,259510,,193014,,47721,,24.724113276757127,,2760088,95.1,638.1706358381502,98.1,3017,,0,,2.637237762237762,,0.0,,68645,,0,,0,,0.0,,1347221,93.0,1177.6407342657342,74.0,0,,0,,0.0,,0.0,,920,,0,,0,,0.0,,670,34.0,44.666666666666664,25.0
22,psn/yf1941,psn,416.2802994907715,80.0,1.4252292233619426,66.0,170208,99.6,119425,,20773045,99.6,39589,,176884,,6676,,6048427,,828400,,13.696122975444691,,77,,2648,,18128,,23413,,22227,,14435,,339.0,,0.6682711749947978,50.0,81.55919340083786,,539671,,67611,,40531,,82656,,17610,,8526,,94810,,2474,,63513,,59.7,,7709,99.9,5123,,72,,12917,,12501,,500,,0,,15281945,,106026176,,74613750,,29176276,,31003394,,45789268,,18359306,,22563722,,12105400,,390000,,390000,,390000,,390000,,79113,,11386987,,9412033,,1934261,,100.0,,30557,,23945,,0.6171759810951102,,1.2761328043432867,63.0,2970675,,836193,,150473,,17.995008329416773,,18047472,99.3,364.5143907414514,67.0,63813,,45968,,0.6948279616724738,,1.388204838148277,70.0,5510445,,2428370,,334705,,13.783113775907296,,42614096,99.9,464.00365853658536,79.0,31897,,25328,,0.6086400671665999,,1.2593572331017056,63.0,3144470,,774973,,124856,,16.11101289980425,,21210070,99.9,404.71826282748486,88.0,28388,,20216,,0.6612933283637719,,1.4042342698852395,68.0,2575710,,1414080,,164241,,11.614689409368635,,16197029,99.7,377.3068626537458,69.0,20331,,0,,1.209674540370084,,0.0,,1008475,,0,,0,,0.0,,11386987,99.6,677.5145475099661,56.0,137,,0,,0.11397670549084858,,0.0,,72170,,0,,0,,0.0,,79113,84.0,65.81780366056573,39.0
23,psn/miguelito452,psn,505.7946184543133,93.0,4.526064756174794,98.5,228693,99.8,50528,,25623646,99.8,35383,,236327,,7634,,4371092,,1055596,,24.149480267173512,,91,,291,,19486,,28073,,41864,,12938,,326.0,,1.4672410917069791,95.4,164.39535241810273,,102085,,18759,,21951,,30053,,2416,,8073,,61193,,4605,,30193,,67.2,,7708,99.9,3740,,14,,11465,,10879,,500,,0,,9352015,,78836184,,74613750,,34755280,,15689827,,28898468,,12913185,,10132425,,6701600,,390000,,390000,,390000,,390000,,1099,,7586034,,7572292,,13393,,100.0,,126500,,29502,,1.4668877627932326,,4.287844891871737,99.2,5174250,,2410103,,623476,,25.869267827972497,,44065960,99.9,510.98669944455395,94.0,41587,,11720,,1.4181898785977356,,3.548378839590444,98.4,1759465,,994816,,209663,,21.07555568064848,,15239464,99.2,519.6925385349884,89.0,6946,,1648,,1.151525198938992,,4.214805825242719,98.8,361935,,47021,,16039,,34.110291146509006,,2637922,95.6,437.32128647214853,92.0,26906,,5877,,1.449520525805409,,4.57818614939595,99.0,1113760,,678288,,150271,,22.154453565447128,,9597559,99.2,517.0541428725353,93.0,26494,,0,,1.6908545535771269,,0.0,,940190,,0,,0,,0.0,,7586034,99.2,484.1428297913077,35.0,1,,0,,0.025,,0.0,,2415,,0,,0,,0.0,,1099,42.0,27.475,14.0
24,psn/king-_jakkels,psn,392.23131028409495,74.0,5.925060817626234,99.1,299577,99.9,50561,,33733050,99.9,43436,,307764,,8186,,9100366,,1096492,,12.048878034136209,,130,,804,,17395,,24870,,31393,,18749,,713.0,,1.1274118342170925,86.0,126.94913085529559,,160203,,11603,,7532,,23642,,4050,,9649,,52237,,5812,,18630,,55.5,,7706,99.9,6113,,68,,13894,,13510,,500,,0,,15943295,,104224096,,74613750,,60952912,,18580474,,25798744,,16155074,,6565355,,7561200,,390000,,390000,,390000,,390000,,23811348,,46234344,,46020928,,207965,,100.0,,20929,,8890,,0.9053510403599083,,2.3542182227221597,93.0,1387075,,418413,,94292,,22.535628673105283,,7832097,97.5,338.80248302115325,59.0,27784,,11628,,1.0348629320619784,,2.3894048847609217,93.0,1610910,,736519,,149972,,20.362271713289136,,11415166,98.7,425.1775178784267,70.0,39879,,11895,,0.7908106607440311,,3.3525851197982344,97.6,3025730,,410357,,106236,,25.88867741990511,,14679260,99.7,291.09344015229635,61.0,16681,,5753,,0.9084522383182659,,2.8995306796454026,96.1,1101735,,627778,,89366,,14.235286996358584,,5940702,98.2,323.53240387757324,52.0,143755,,0,,1.615914660191992,,0.0,,5337745,,0,,0,,0.0,,46234344,99.9,519.7089094220004,40.0,62912,,0,,1.0846709539490698,,0.0,,3480100,,0,,0,,0.0,,23811348,99.9,410.53340459647245,94.0
25,psn/biga7-i,psn,579.8194698588267,97.7,5.545669110428807,99.0,265510,99.9,47877,,32459266,99.9,47493,,273782,,8272,,7378387,,1387757,,18.808406227539976,,104,,2655,,18719,,25036,,26028,,11940,,524.0,,1.35709393496417,93.0,165.9081504349693,,20732,,9847,,16756,,20285,,178,,7542,,63334,,4809,,88834,,75.5,,7702,99.9,2500,,0,,10202,,9526,,500,,0,,11738780,,113439360,,74613750,,46755720,,25261768,,42238488,,19921900,,18230054,,7494000,,390000,,390000,,390000,,390000,,12212104,,24804970,,23064224,,1699368,,100.0,,154203,,36363,,1.2881702824396235,,4.240656711492451,99.2,7182455,,3493839,,849481,,24.313684746206107,,69524432,99.9,580.7883582413726,97.8,1096,,508,,0.9936536718041704,,2.15748031496063,91.0,66220,,35967,,5508,,15.314037868045707,,593396,76.0,537.9836808703536,91.0,9104,,2680,,0.7385414131581082,,3.3970149253731345,97.6,739665,,132122,,26899,,20.359213454231696,,5906516,98.6,479.152754116979,95.3,1371,,599,,0.8468190240889438,,2.28881469115192,91.0,97150,,57739,,8333,,14.432186217288143,,717298,82.0,443.0500308832613,84.0,58455,,0,,1.6674748973071656,,0.0,,2103405,,0,,0,,0.0,,24804970,99.9,707.5812984938384,58.0,39020,,0,,1.5105880531144749,,0.0,,1549885,,0,,0,,0.0,,12212104,99.8,472.76930819557896,95.6
26,xbl/god444usopp,xbl,401.2146082858826,77.0,3.2941452837007588,96.7,273447,99.9,83010,,30029330,99.9,42911,,282711,,9264,,5924300,,1174821,,19.830545380888882,,53,,18250,,25084,,34678,,54984,,13889,,484.0,,1.6778360003926958,97.3,184.25614814451208,,342750,,33780,,35757,,50614,,1958,,10822,,51045,,6852,,9844,,71.2,,7694,99.9,3109,,5,,10822,,10566,,500,,0,,9778600,,65388352,,74613750,,40854224,,15542372,,9391241,,10040245,,8888770,,8452000,,390000,,390000,,390000,,390000,,1984204,,2733299,,2624128,,106829,,100.0,,55002,,16362,,1.775174283501162,,3.3615694902823616,98.2,1859055,,1304093,,273370,,20.96246203299918,,11523850,98.6,371.9290601600826,69.0,75178,,23512,,1.7905918780516852,,3.19743109901327,97.8,2519145,,1683486,,320026,,19.009721494565444,,17918234,99.4,426.77703941884005,70.0,93652,,27693,,1.720247607501699,,3.381793232946954,97.6,3266510,,1436754,,355170,,24.7203070254198,,23415208,99.9,430.10245954335886,91.0,37722,,11554,,1.6683030383441688,,3.2648433442963474,97.3,1356700,,898076,,189112,,21.057460615805343,,8307024,99.0,367.38861616027594,66.0,6891,,0,,1.215772759350741,,0.0,,340125,,0,,0,,0.0,,2733299,96.7,482.2334156669019,34.0,5312,,0,,0.729269632070291,,0.0,,437065,,0,,0,,0.0,,1984204,97.9,272.4058209774849,87.0
27,origin/thefallencube,origin,463.2923669413849,89.0,2.342010875853292,91.0,222662,99.8,95073,,26244584,99.8,48310,,231749,,9087,,7956023,,940131,,11.816594798682708,,62,,2326,,16223,,23723,,39307,,23981,,1056.0,,1.1433515622994173,87.0,134.76383989319368,,341633,,28139,,24246,,47528,,16892,,10866,,42075,,5137,,33241,,70.8,,7688,99.9,3159,,10,,10866,,10680,,500,,0,,11684715,,90223872,,74613750,,45802136,,17822858,,27347348,,13922541,,10747658,,8388000,,390000,,390000,,390000,,390000,,13058660,,5702116,,4836534,,841747,,100.0,,78586,,36958,,1.1696259804432274,,2.1263596514962932,90.0,4031370,,1830749,,336120,,18.35969868070391,,32584418,99.8,484.9665570257036,91.0,38928,,18809,,1.3091202582728005,,2.0696475091711415,90.0,1784160,,1157672,,190108,,16.421577096103217,,17065146,99.3,573.888418079096,94.0,26918,,14167,,0.8425302826379543,,1.9000494106021035,85.0,1916940,,392241,,78644,,20.049918290030874,,11691661,99.6,365.9476352937494,81.0,31765,,14783,,1.1628290075776988,,2.148751944801461,89.0,1639070,,1783887,,177657,,9.958982827948184,,13496755,99.6,494.0789618186477,91.0,14171,,0,,2.2201159329468902,,0.0,,382990,,0,,0,,0.0,,5702116,98.7,893.3285289049037,67.0,38618,,0,,1.2004725045851596,,0.0,,1930185,,0,,0,,0.0,,13058660,99.8,405.9392582921446,94.0
28,xbl/nekroskop79,xbl,624.1067354149122,98.6,4.133462395869999,98.2,281836,99.9,68184,,31201898,99.9,48529,,291780,,9944,,5092250,,1168867,,22.95384162207276,,70,,12101,,22495,,31742,,47979,,12246,,406.0,,1.3258939702582293,92.0,146.78894257231974,,575407,,51906,,43291,,63478,,4189,,7126,,60815,,6613,,73577,,76.9,,7684,99.9,2301,,4,,9988,,9705,,500,,0,,12753815,,132662000,,74613750,,45781312,,28343366,,59522684,,23194688,,20287574,,9000200,,390000,,390000,,390000,,390000,,29840,,10448109,,10023320,,417167,,100.0,,119065,,30809,,1.2600937675284953,,3.8646174819046384,98.9,5669350,,1879204,,486502,,25.888727354773618,,55384628,99.9,586.1489485548583,97.9,90996,,22133,,1.3981746104913801,,4.111326977815931,99.0,3904920,,1970129,,412822,,20.95405935347381,,44740928,99.9,687.4547186626103,98.6,40647,,9626,,1.2939959251241564,,4.2226262206523995,98.8,1884775,,625573,,150089,,23.992243910782594,,20948618,99.9,666.8985737934547,99.0,12494,,3716,,1.2726902312315371,,3.36221743810549,97.6,589050,,229503,,60260,,26.2567373846965,,5802141,98.2,591.0299480493022,97.1,27101,,0,,2.3766552661580285,,0.0,,684205,,0,,0,,0.0,,10448109,99.5,916.2596685082873,68.0,74,,0,,0.20670391061452514,,0.0,,21515,,0,,0,,0.0,,29840,78.0,83.35195530726257,48.0
29,psn/au-secours007,psn,540.9972191297786,96.2,6.102326735508007,99.1,319707,99.9,52391,,34497309,99.9,55083,,330415,,10708,,10391381,,1242503,,11.95705363897253,,118,,2252,,24727,,33826,,41044,,20867,,646.0,,1.48921888755875,95.7,160.69102063061007,,631548,,44855,,20052,,48303,,3974,,9378,,41921,,8228,,32107,,78.2,,7682,99.9,2133,,14,,9843,,9737,,500,,0,,12880905,,116141824,,74613750,,65967144,,27891560,,23162528,,21734212,,13386405,,10922000,,390000,,390000,,390000,,390000,,43994884,,4435731,,4362729,,71142,,100.0,,61650,,15525,,1.3810174503259336,,3.971014492753623,99.0,2678490,,1109232,,266329,,24.01021607743015,,22079438,99.6,494.5999865594409,92.0,94975,,23945,,1.5364393755560948,,3.966381290457298,98.9,3708945,,2011401,,432426,,21.49874639616864,,35922000,99.8,581.121087114778,95.2,23318,,5180,,1.2401872141261567,,4.501544401544401,99.0,1128175,,270486,,72122,,26.663856909414907,,9269112,99.4,492.98542708222527,96.0,7327,,1944,,1.3123768583198996,,3.7690329218106995,98.2,335035,,127037,,34640,,27.267646433716163,,2529010,94.0,452.9840587497761,86.0,14435,,0,,2.7759615384615386,,0.0,,312050,,0,,0,,0.0,,4435731,98.2,853.0251923076924,65.0,122689,,0,,1.5602141512793122,,0.0,,4718210,,0,,0,,0.0,,43994884,99.9,559.4751004628923,96.7
30,origin/wwradiouk,origin,348.6062434696124,61.0,1.1617245464704944,51.0,138258,99.4,119011,,20104346,99.6,49491,,144337,,6079,,4726506,,650992,,13.773218525481616,,22,,4082,,14200,,21527,,34771,,26849,,422.0,,0.7725162177112493,61.0,112.33298132099614,,309798,,24976,,38341,,29908,,1559,,9894,,59514,,2565,,37438,,58.3,,7679,99.9,5426,,68,,13186,,12797,,464,,0,,10738260,,62390408,,64737632,,27421524,,16126966,,19197658,,8761723,,12719864,,5291400,,390000,,390000,,390000,,390000,,25736,,926613,,774787,,147674,,99.75942521429259,,44531,,39053,,0.7606675549178368,,1.1402709138862572,54.0,3512535,,1719868,,241773,,14.057648610242182,,20615934,99.5,352.15629804243105,63.0,39412,,33686,,0.8451525743572148,,1.16998159472778,59.0,2798015,,1847421,,228466,,12.366753436276841,,18272432,99.4,391.83479510218086,60.0,49796,,40830,,0.7375436933467623,,1.2195934361988734,61.0,4050960,,968037,,152024,,15.704358407788133,,21296114,99.9,315.42321820013035,69.0,4123,,4197,,0.6782365520644843,,0.9823683583512033,42.0,364740,,184526,,26034,,14.108580904587972,,1937103,92.0,318.6548774469485,50.0,1218,,0,,6.583783783783784,,0.0,,11100,,0,,0,,0.0,,926613,90.0,5008.718918918919,93.0,5,,0,,0.3333333333333333,,0.0,,910,,0,,0,,0.0,,25736,77.0,1715.7333333333333,99.4
31,origin/lutsch0r,origin,564.9357426944447,97.2,2.294091477491343,90.0,190795,99.7,83168,,22007192,99.7,43112,,198526,,7731,,2838866,,737815,,25.98977901739638,,34,,1037,,17389,,27981,,26742,,12220,,303.0,,0.9414815399646689,76.0,108.5949056026528,,344285,,63847,,56496,,38551,,73,,9211,,70147,,3682,,67778,,74.3,,7674,99.9,2648,,0,,10322,,10154,,500,,0,,12159295,,114486488,,74613750,,29846042,,27901108,,57491924,,17455094,,23149346,,8347800,,390000,,390000,,390000,,390000,,302,,811242,,117316,,680282,,100.0,,107162,,42825,,1.0281596899076055,,2.5023234092235844,94.0,6253650,,1729277,,469521,,27.151289238219213,,59273616,99.9,568.6973241098756,97.4,20152,,11362,,0.8870108719573925,,1.7736314029220208,84.0,1363185,,550075,,102153,,18.570740353588146,,14437526,99.1,635.4824596153,97.5,61346,,27341,,0.8363234812956702,,2.2437365129293,91.0,4401150,,498839,,153790,,30.82958629938718,,39843132,99.9,543.1771730832152,97.6,2000,,1154,,0.856898029134533,,1.733102253032929,80.0,140090,,60067,,11661,,19.413321790667087,,1214948,88.0,520.5432733504713,93.0,196,,0,,24.5,,0.0,,515,,0,,0,,0.0,,811242,89.0,101405.25,99.9,0,,0,,0.0,,0.0,,705,,0,,0,,0.0,,302,22.0,27.454545454545453,14.0
